2010,Амурская область,6.9
2010,Архангельская область,6.9
2010,Астраханская область,8.2
2010,Башкортостан,8.9
2010,Белгородская область,5.2
2010,Брянская область,8.0
2010,Бурятия,10.4
2010,Владимирская область,6.1
2010,Волгоградская область,8.0
2010,Вологодская область,7.8
2010,Воронежская область,7.5
2010,Дагестан,14.8
2010,Еврейская автономная область,9.3
2010,Забайкальский край,11.1
2010,Ивановская область,7.6
2010,Ингушетия,49.7
2010,Иркутская область,10.1
2010,Кабардино-Балкария,12.7
2010,Калининградская область,10.3
2010,Калмыкия,14.8
2010,Калужская область,6.7
2010,Камчатский край,7.0
2010,Карачаево-Черкесия,10.3
2010,Карелия,9.3
2010,Кемеровская область,8.9
2010,Кировская область,8.6
2010,Костромская область,6.0
2010,Краснодарский край,6.7
2010,Красноярский край,6.2
2010,Крым,
2010,Курганская область,12.1
2010,Курская область,8.2
2010,Ленинградская область,7.4
2010,Липецкая область,4.5
2010,Магаданская область,5.6
2010,Марий Эл,10.5
2010,Мордовия,5.4
2010,Москва,1.8
2010,Московская область,3.3
2010,Мурманская область,8.6
2010,Ненецкий автономный округ,6.5
2010,Нижегородская область,7.7
2010,Новгородская область,5.6
2010,Новосибирская область,7.7
2010,Омская область,8.1
2010,Оренбургская область,7.2
2010,Орловская область,8.9
2010,Пензенская область,6.4
2010,Пермский край,8.3
2010,Приморский край,9.5
2010,Псковская область,9.5
2010,Республика Алтай,12.2
2010,Республика Коми,10.1
2010,Республика Тыва,21.7
2010,Ростовская область,7.7
2010,Рязанская область,8.4
2010,Самарская область,5.8
2010,Санкт-Петербург,2.6
2010,Саратовская область,6.3
2010,Сахалинская область,8.9
2010,Свердловская область,8.4
2010,Севастополь,
2010,Северная Осетия,9.7
2010,Смоленская область,7.4
2010,Ставропольский край,6.9
2010,Тамбовская область,7.8
2010,Татарстан,6.2
2010,Тверская область,6.6
2010,Томская область,7.7
2010,Тульская область,5.8
2010,Тюменская область,7.5
2010,Удмуртия,9.3
2010,Ульяновская область,8.8
2010,Хабаровский край,8.9
2010,Хакасия,9.1
2010,Ханты-Мансийский автономный округ,7.5
2010,Челябинская область,7.5
2010,Чечня,43.3
2010,Чувашия,9.5
2010,Чукотский автономный округ,4.5
2010,Якутия,8.9
2010,Ямало-Ненецкий автономный округ,4.3
2010,Ярославская область,7.5
2011,Адыгея,8.4
2011,Алтайский край,8.5
2011,Амурская область,6.0
2011,Архангельская область,5.9
2011,Астраханская область,8.8
2011,Башкортостан,7.6
2011,Белгородская область,4.3
2011,Брянская область,7.1
2011,Бурятия,9.0
2011,Владимирская область,5.7
2011,Волгоградская область,6.9
2011,Вологодская область,7.3
2011,Воронежская область,6.4
2011,Дагестан,12.7
2011,Еврейская автономная область,8.5
2011,Забайкальский край,10.6
2011,Ивановская область,6.6
2011,Ингушетия,48.1
2011,Иркутская область,9.1
2011,Кабардино-Балкария,10.5
2011,Калининградская область,9.1
2011,Калмыкия,14.2
2011,Калужская область,5.6
2011,Камчатский край,6.1
2011,Карачаево-Черкесия,9.8
2011,Карелия,8.4
2011,Кемеровская область,8.1
2011,Кировская область,8.3
2011,Костромская область,5.1
2011,Краснодарский край,5.9
2011,Красноярский край,6.0
2011,Крым,
2011,Курганская область,10.0
2011,Курская область,6.3
2011,Ленинградская область,7.6
2011,Липецкая область,4.9
2011,Магаданская область,4.5
2011,Марий Эл,10.1
2011,Мордовия,5.2
2011,Москва,1.4
2011,Московская область,3.7
2011,Мурманская область,8.6
2011,Ненецкий автономный округ,8.7
2011,Нижегородская область,7.2
2011,Новгородская область,4.9
2011,Новосибирская область,6.8
2011,Омская область,7.9
2011,Оренбургская область,6.3
2011,Орловская область,6.3
2011,Пензенская область,5.4
2011,Пермский край,7.5
2011,Приморский край,8.0
2011,Псковская область,9.3
2011,Республика Алтай,12.8
2011,Республика Коми,8.2
2011,Республика Тыва,17.3
2011,Ростовская область,7.3
2011,Рязанская область,7.2
2011,Самарская область,5.1
2011,Санкт-Петербург,2.0
2011,Саратовская область,6.0
2011,Сахалинская область,7.9
2011,Свердловская область,7.2
2011,Севастополь,
2011,Северная Осетия,8.3
2011,Смоленская область,7.6
2011,Ставропольский край,6.0
2011,Тамбовская область,6.6
2011,Татарстан,4.7
2011,Тверская область,6.0
2011,Томская область,9.1
2011,Тульская область,5.3
2011,Тюменская область,6.3
2011,Удмуртия,6.9
2011,Ульяновская область,6.8
2011,Хабаровский край,6.6
2011,Хакасия,7.2
2011,Ханты-Мансийский автономный округ,6.3
2011,Челябинская область,6.6
2011,Чечня,37.3
2011,Чувашия,7.8
2011,Чукотский автономный округ,5.6
2011,Якутия,9.0
2011,Ямало-Ненецкий автономный округ,3.5
2011,Ярославская область,5.1
2012,Адыгея,8.1
2012,Алтайский край,6.2
2012,Амурская область,5.3
2012,Архангельская область,5.4
2012,Астраханская область,7.9
2012,Башкортостан,6.1
2012,Белгородская область,3.7
2012,Брянская область,5.1
2012,Бурятия,7.9
2012,Владимирская область,4.4
2012,Волгоградская область,6.0
2012,Вологодская область,5.8
2012,Воронежская область,5.5
2012,Дагестан,11.7
2012,Еврейская автономная область,8.5
2012,Забайкальский край,10.6
2012,Ивановская область,6.3
2012,Ингушетия,47.7
2012,Иркутская область,7.8
2012,Кабардино-Балкария,8.9
2012,Калининградская область,7.4
2012,Калмыкия,13.1
2012,Калужская область,4.3
2012,Камчатский край,5.8
2012,Карачаево-Черкесия,8.9
2012,Карелия,7.0
2012,Кемеровская область,7.1
2012,Кировская область,7.1
2012,Костромская область,4.8
2012,Краснодарский край,5.6
2012,Красноярский край,5.5
2012,Крым,
2012,Курганская область,8.7
2012,Курская область,5.1
2012,Ленинградская область,5.7
2012,Липецкая область,3.6
2012,Магаданская область,3.4
2012,Марий Эл,6.5
2012,Мордовия,4.9
2012,Москва,0.8
2012,Московская область,2.9
2012,Мурманская область,7.7
2012,Ненецкий автономный округ,6.9
2012,Нижегородская область,5.4
2012,Новгородская область,4.1
2012,Новосибирская область,5.6
2012,Омская область,6.9
2012,Оренбургская область,5.4
2012,Орловская область,5.3
2012,Пензенская область,4.9
2012,Пермский край,6.3
2012,Приморский край,6.9
2012,Псковская область,6.6
2012,Республика Алтай,11.6
2012,Республика Коми,6.4
2012,Республика Тыва,18.4
2012,Ростовская область,6.0
2012,Рязанская область,4.6
2012,Самарская область,3.4
2012,Санкт-Петербург,1.1
2012,Саратовская область,5.4
2012,Сахалинская область,7.7
2012,Свердловская область,5.8
2012,Севастополь,
2012,Северная Осетия,7.9
2012,Смоленская область,5.7
2012,Ставропольский край,5.4
2012,Тамбовская область,4.9
2012,Татарстан,4.1
2012,Тверская область,5.0
2012,Томская область,8.4
2012,Тульская область,4.6
2012,Тюменская область,5.5
2012,Удмуртия,6.0
2012,Ульяновская область,5.6
2012,Хабаровский край,6.4
2012,Хакасия,7.9
2012,Ханты-Мансийский автономный округ,5.5
2012,Челябинская область,6.4
2012,Чечня,29.8
2012,Чувашия,5.9
2012,Чукотский автономный округ,4.3
2012,Якутия,8.0
2012,Ямало-Ненецкий автономный округ,3.4
2012,Ярославская область,3.4
2013,Адыгея,7.9
2013,Алтайский край,8.3
2013,Амурская область,6.1
2013,Архангельская область,6.1
2013,Астраханская область,7.5
2013,Башкортостан,5.8
2013,Белгородская область,4.0
2013,Брянская область,5.2
2013,Бурятия,8.0
2013,Владимирская область,3.8
2013,Волгоградская область,6.6
2013,Вологодская область,6.1
2013,Воронежская область,4.7
2013,Дагестан,11.6
2013,Еврейская автономная область,8.3
2013,Забайкальский край,10.5
2013,Ивановская область,5.2
2013,Ингушетия,43.7
2013,Иркутская область,8.3
2013,Кабардино-Балкария,10.5
2013,Калининградская область,5.6
2013,Калмыкия,12.5
2013,Калужская область,4.5
2013,Камчатский край,5.7
2013,Карачаево-Черкесия,9.8
2013,Карелия,8.2
2013,Кемеровская область,6.0
2013,Кировская область,5.6
2013,Костромская область,4.9
2013,Краснодарский край,6.1
2013,Красноярский край,5.7
2013,Крым,
2013,Курганская область,7.5
2013,Курская область,4.6
2013,Ленинградская область,5.2
2013,Липецкая область,3.7
2013,Магаданская область,2.9
2013,Марий Эл,5.2
2013,Мордовия,4.4
2013,Москва,1.7
2013,Московская область,2.8
2013,Мурманская область,7.2
2013,Ненецкий автономный округ,7.1
2013,Нижегородская область,4.3
2013,Новгородская область,4.6
2013,Новосибирская область,5.9
2013,Омская область,6.8
2013,Оренбургская область,4.9
2013,Орловская область,5.8
2013,Пензенская область,4.8
2013,Пермский край,6.5
2013,Приморский край,7.1
2013,Псковская область,7.0
2013,Республика Алтай,11.5
2013,Республика Коми,7.1
2013,Республика Тыва,19.3
2013,Ростовская область,6.0
2013,Рязанская область,4.7
2013,Самарская область,3.2
2013,Санкт-Петербург,1.5
2013,Саратовская область,5.2
2013,Сахалинская область,7.2
2013,Свердловская область,5.9
2013,Севастополь,
2013,Северная Осетия,8.1
2013,Смоленская область,5.2
2013,Ставропольский край,5.6
2013,Тамбовская область,4.6
2013,Татарстан,4.0
2013,Тверская область,5.3
2013,Томская область,7.6
2013,Тульская область,4.2
2013,Тюменская область,4.9
2013,Удмуртия,5.7
2013,Ульяновская область,5.5
2013,Хабаровский край,5.7
2013,Хакасия,6.0
2013,Ханты-Мансийский автономный округ,4.9
2013,Челябинская область,6.0
2013,Чечня,26.9
2013,Чувашия,5.7
2013,Чукотский автономный округ,3.3
2013,Якутия,7.4
2013,Ямало-Ненецкий автономный округ,3.2
2013,Ярославская область,4.5
2014,Адыгея,8.6
2014,Алтайский край,7.2
2014,Амурская область,5.6
2014,Архангельская область,7.2
2014,Астраханская область,7.5
2014,Башкортостан,5.3
2014,Белгородская область,4.0
2014,Брянская область,5.0
2014,Бурятия,8.4
2014,Владимирская область,4.3
2014,Волгоградская область,6.6
2014,Вологодская область,5.6
2014,Воронежская область,4.5
2014,Дагестан,10.2
2014,Еврейская автономная область,8.7
2014,Забайкальский край,10.0
2014,Ивановская область,4.3
2014,Ингушетия,29.8
2014,Иркутская область,8.8
2014,Кабардино-Балкария,9.5
2014,Калининградская область,5.4
2014,Калмыкия,10.9
2014,Калужская область,4.2
2014,Камчатский край,6.1
2014,Карачаево-Черкесия,13.0
2014,Карелия,8.1
2014,Кемеровская область,6.2
2014,Кировская область,5.1
2014,Костромская область,4.3
2014,Краснодарский край,5.7
2014,Красноярский край,5.0
2014,Крым,
2014,Курганская область,7.0
2014,Курская область,3.9
2014,Ленинградская область,5.1
2014,Липецкая область,3.7
2014,Магаданская область,3.1
2014,Марий Эл,4.8
2014,Мордовия,4.2
2014,Москва,1.5
2014,Московская область,2.7
2014,Мурманская область,6.7
2014,Ненецкий автономный округ,5.3
2014,Нижегородская область,4.2
2014,Новгородская область,3.7
2014,Новосибирская область,5.1
2014,Омская область,6.7
2014,Оренбургская область,4.4
2014,Орловская область,5.1
2014,Пензенская область,4.6
2014,Пермский край,5.8
2014,Приморский край,6.9
2014,Псковская область,6.5
2014,Республика Алтай,10.4
2014,Республика Коми,6.0
2014,Республика Тыва,19.1
2014,Ростовская область,5.9
2014,Рязанская область,4.4
2014,Самарская область,3.0
2014,Санкт-Петербург,1.4
2014,Саратовская область,4.6
2014,Сахалинская область,6.5
2014,Свердловская область,6.1
2014,Севастополь,
2014,Северная Осетия,8.6
2014,Смоленская область,5.1
2014,Ставропольский край,5.3
2014,Тамбовская область,4.3
2014,Татарстан,3.9
2014,Тверская область,5.3
2014,Томская область,7.6
2014,Тульская область,4.1
2014,Тюменская область,4.6
2014,Удмуртия,5.1
2014,Ульяновская область,4.8
2014,Хабаровский край,5.9
2014,Хакасия,6.2
2014,Ханты-Мансийский автономный округ,4.6
2014,Челябинская область,6.2
2014,Чечня,21.5
2014,Чувашия,5.0
2014,Чукотский автономный округ,3.2
2014,Якутия,7.4
2014,Ямало-Ненецкий автономный округ,3.1
2014,Ярославская область,3.8
2015,Адыгея,8.8
2015,Алтайский край,8.0
2015,Амурская область,5.8
2015,Архангельская область,6.8
2015,Астраханская область,7.5
2015,Башкортостан,6.1
2015,Белгородская область,4.1
2015,Брянская область,4.6
2015,Бурятия,9.2
2015,Владимирская область,5.6
2015,Волгоградская область,7.2
2015,Вологодская область,6.8
2015,Воронежская область,4.5
2015,Дагестан,10.8
2015,Еврейская автономная область,7.9
2015,Забайкальский край,10.4
2015,Ивановская область,5.6
2015,Ингушетия,30.5
2015,Иркутская область,8.2
2015,Кабардино-Балкария,10.1
2015,Калининградская область,5.7
2015,Калмыкия,10.7
2015,Калужская область,4.3
2015,Камчатский край,4.5
2015,Карачаево-Черкесия,15.1
2015,Карелия,8.8
2015,Кемеровская область,7.7
2015,Кировская область,5.3
2015,Костромская область,5.3
2015,Краснодарский край,6.0
2015,Красноярский край,6.2
2015,Крым,7.2
2015,Курганская область,7.5
2015,Курская область,4.2
2015,Ленинградская область,6.2
2015,Липецкая область,4.1
2015,Магаданская область,4.3
2015,Марий Эл,5.3
2015,Мордовия,4.2
2015,Москва,1.8
2015,Московская область,3.3
2015,Мурманская область,7.8
2015,Ненецкий автономный округ,7.9
2015,Нижегородская область,4.3
2015,Новгородская область,4.6
2015,Новосибирская область,6.9
2015,Омская область,6.8
2015,Оренбургская область,4.8
2015,Орловская область,6.2
2015,Пензенская область,4.7
2015,Пермский край,6.3
2015,Приморский край,6.9
2015,Псковская область,6.9
2015,Республика Алтай,9.7
2015,Республика Коми,7.0
2015,Республика Тыва,18.6
2015,Ростовская область,6.1
2015,Рязанская область,4.7
2015,Самарская область,3.4
2015,Санкт-Петербург,2.1
2015,Саратовская область,4.7
2015,Сахалинская область,6.3
2015,Свердловская область,6.5
2015,Севастополь,8.3
2015,Северная Осетия,9.3
2015,Смоленская область,6.2
2015,Ставропольский край,5.6
2015,Тамбовская область,4.6
2015,Татарстан,4.0
2015,Тверская область,5.6
2015,Томская область,7.7
2015,Тульская область,4.1
2015,Тюменская область,4.4
2015,Удмуртия,5.0
2015,Ульяновская область,4.9
2015,Хабаровский край,5.3
2015,Хакасия,5.8
2015,Ханты-Мансийский автономный округ,4.4
2015,Челябинская область,7.0
2015,Чечня,17.1
2015,Чувашия,5.0
2015,Чукотский автономный округ,4.0
2015,Якутия,7.3
2015,Ямало-Ненецкий автономный округ,3.6
2015,Ярославская область,5.3
2016,Адыгея,9.0
2016,Алтайский край,8.6
2016,Амурская область,5.9
2016,Архангельская область,7.1
2016,Астраханская область,7.6
2016,Башкортостан,5.8
2016,Белгородская область,4.0
2016,Брянская область,4.6
2016,Бурятия,9.6
2016,Владимирская область,5.6
2016,Волгоградская область,6.8
2016,Вологодская область,6.6
2016,Воронежская область,4.5
2016,Дагестан,10.9
2016,Еврейская автономная область,8.2
2016,Забайкальский край,10.8
2016,Ивановская область,5.6
2016,Ингушетия,30.2
2016,Иркутская область,8.8
2016,Кабардино-Балкария,10.3
2016,Калининградская область,6.0
2016,Калмыкия,10.6
2016,Калужская область,4.2
2016,Камчатский край,4.1
2016,Карачаево-Черкесия,14.4
2016,Карелия,9.2
2016,Кемеровская область,7.9
2016,Кировская область,5.4
2016,Костромская область,5.5
2016,Краснодарский край,5.8
2016,Красноярский край,6.1
2016,Крым,6.8
2016,Курганская область,8.4
2016,Курская область,4.3
2016,Ленинградская область,6.1
2016,Липецкая область,4.0
2016,Магаданская область,4.4
2016,Марий Эл,6.0
2016,Мордовия,4.2
2016,Москва,1.8
2016,Московская область,3.3
2016,Мурманская область,7.7
2016,Ненецкий автономный округ,8.5
2016,Нижегородская область,4.3
2016,Новгородская область,4.9
2016,Новосибирская область,7.4
2016,Омская область,7.2
2016,Оренбургская область,4.9
2016,Орловская область,6.4
2016,Пензенская область,4.6
2016,Пермский край,5.8
2016,Приморский край,6.0
2016,Псковская область,6.7
2016,Республика Алтай,12.0
2016,Республика Коми,8.7
2016,Республика Тыва,16.6
2016,Ростовская область,5.8
2016,Рязанская область,4.4
2016,Самарская область,4.1
2016,Санкт-Петербург,1.6
2016,Саратовская область,5.1
2016,Сахалинская область,6.3
2016,Свердловская область,6.2
2016,Севастополь,6.2
2016,Северная Осетия,9.9
2016,Смоленская область,6.1
2016,Ставропольский край,5.7
2016,Тамбовская область,4.5
2016,Татарстан,3.8
2016,Тверская область,5.8
2016,Томская область,7.2
2016,Тульская область,4.1
2016,Тюменская область,4.5
2016,Удмуртия,5.2
2016,Ульяновская область,4.6
2016,Хабаровский край,5.0
2016,Хакасия,6.3
2016,Ханты-Мансийский автономный округ,4.5
2016,Челябинская область,7.1
2016,Чечня,15.8
2016,Чувашия,5.3
2016,Чукотский автономный округ,3.5
2016,Якутия,7.2
2016,Ямало-Ненецкий автономный округ,2.6
2016,Ярославская область,6.7
2017,Адыгея,8.8
2017,Алтайский край,6.9
2017,Амурская область,5.9
2017,Архангельская область,6.5
2017,Астраханская область,7.5
2017,Башкортостан,5.6
2017,Белгородская область,3.9
2017,Брянская область,4.4
2017,Бурятия,9.6
2017,Владимирская область,4.8
2017,Волгоградская область,6.0
2017,Вологодская область,5.3
2017,Воронежская область,4.3
2017,Дагестан,12.0
2017,Еврейская автономная область,8.3
2017,Забайкальский край,10.7
2017,Ивановская область,4.7
2017,Ингушетия,27.0
2017,Иркутская область,8.7
2017,Кабардино-Балкария,10.5
2017,Калининградская область,5.2
2017,Калмыкия,10.0
2017,Калужская область,4.0
2017,Камчатский край,4.3
2017,Карачаево-Черкесия,13.5
2017,Карелия,8.6
2017,Кемеровская область,7.1
2017,Кировская область,5.3
2017,Костромская область,5.3
2017,Краснодарский край,5.7
2017,Красноярский край,5.7
2017,Крым,6.4
2017,Курганская область,9.1
2017,Курская область,4.1
2017,Ленинградская область,5.7
2017,Липецкая область,3.9
2017,Магаданская область,5.3
2017,Марий Эл,6.1
2017,Мордовия,4.2
2017,Москва,1.4
2017,Московская область,3.2
2017,Мурманская область,7.0
2017,Ненецкий автономный округ,8.0
2017,Нижегородская область,4.2
2017,Новгородская область,4.7
2017,Новосибирская область,6.0
2017,Омская область,7.0
2017,Оренбургская область,4.6
2017,Орловская область,6.5
2017,Пензенская область,4.5
2017,Пермский край,6.1
2017,Приморский край,5.4
2017,Псковская область,6.5
2017,Республика Алтай,12.0
2017,Республика Коми,7.8
2017,Республика Тыва,18.3
2017,Ростовская область,5.6
2017,Рязанская область,4.1
2017,Самарская область,4.2
2017,Санкт-Петербург,1.7
2017,Саратовская область,4.8
2017,Сахалинская область,6.0
2017,Свердловская область,5.5
2017,Севастополь,4.6
2017,Северная Осетия,11.8
2017,Смоленская область,5.7
2017,Ставропольский край,5.2
2017,Тамбовская область,4.4
2017,Татарстан,3.5
2017,Тверская область,4.5
2017,Томская область,6.3
2017,Тульская область,3.9
2017,Тюменская область,3.3
2017,Удмуртия,4.8
2017,Ульяновская область,4.4
2017,Хабаровский край,4.9
2017,Хакасия,4.9
2017,Ханты-Мансийский автономный округ,3.3
2017,Челябинская область,6.6
2017,Чечня,14.0
2017,Чувашия,5.1
2017,Чукотский автономный округ,2.9
2017,Якутия,7.1
2017,Ямало-Ненецкий автономный округ,3.2
2017,Ярославская область,6.6
